date,project_id,service,team,env,cost_usd
2025-11-13,proj-gamma,EKS,Core,prod,106.97
2025-11-13,proj-gamma,EC2,Web,prod,371.08
2025-11-13,proj-beta,EKS,Data,prod,132.98
2025-11-13,proj-alpha,EC2,Data,staging,220.61
2025-11-14,proj-gamma,RDS,Core,staging,49.02
2025-11-14,proj-beta,S3,Core,dev,25.38
2025-11-14,proj-alpha,S3,Data,prod,59.68
2025-11-14,proj-gamma,EC2,Web,staging,190.75
2025-11-14,proj-gamma,EKS,Core,prod,73.09
2025-11-14,proj-gamma,EKS,Web,prod,181.94
2025-11-14,proj-alpha,RDS,Web,prod,164.29
2025-11-15,proj-alpha,RDS,Data,prod,113.53
2025-11-15,proj-alpha,S3,Web,staging,40.85
2025-11-15,proj-beta,EC2,Data,dev,116.34
2025-11-15,proj-beta,EC2,Core,prod,220.71
2025-11-15,proj-gamma,RDS,Data,prod,92.09
2025-11-15,proj-alpha,Lambda,Web,prod,47.68
2025-11-15,proj-gamma,EKS,Web,dev,34.07
2025-11-15,proj-gamma,RDS,Data,prod,115.81
2025-11-15,proj-beta,S3,Core,prod,47.31
2025-11-16,proj-alpha,EC2,Data,prod,453.81
2025-11-16,proj-alpha,EC2,Core,prod,487.86
2025-11-16,proj-gamma,EKS,Core,prod,198.48
2025-11-16,proj-gamma,EC2,Core,prod,255.65
2025-11-16,proj-alpha,Lambda,Core,staging,14.53
2025-11-16,proj-beta,Lambda,Data,prod,15.48
2025-11-17,proj-gamma,EKS,Data,prod,124.64
2025-11-17,proj-gamma,EKS,Core,prod,224.95
2025-11-17,proj-beta,EKS,Data,prod,153.41
2025-11-17,proj-gamma,S3,Core,prod,106.93
2025-11-17,proj-beta,EC2,Data,dev,90.18
2025-11-17,proj-gamma,Lambda,Web,prod,34.61
2025-11-17,proj-beta,Lambda,Data,prod,57.72
2025-11-17,proj-gamma,S3,Web,staging,43.05
2025-11-17,proj-gamma,RDS,Core,prod,117.47
2025-11-17,proj-alpha,EKS,Data,prod,166.2
2025-11-18,proj-gamma,Lambda,Web,prod,20.12
2025-11-18,proj-alpha,EC2,Core,prod,348.54
2025-11-18,proj-alpha,Lambda,Core,prod,19.08
2025-11-18,proj-alpha,RDS,Data,staging,74.11
2025-11-18,proj-beta,RDS,Web,prod,89.65
2025-11-18,proj-beta,EKS,Core,staging,104.78
2025-11-19,proj-alpha,EKS,Web,prod,149.8
2025-11-19,proj-beta,RDS,Web,staging,86.37
2025-11-19,proj-beta,EKS,Data,prod,194.74
2025-11-19,proj-beta,Lambda,Data,dev,20.28
2025-11-19,proj-alpha,EKS,Core,prod,180.6
2025-11-19,proj-beta,EKS,Web,dev,57.8
2025-11-20,proj-beta,EC2,Core,prod,476.47
2025-11-20,proj-beta,RDS,Web,prod,97.01
2025-11-20,proj-alpha,EC2,Web,staging,234.38
2025-11-20,proj-beta,Lambda,Data,prod,29.04
2025-11-20,proj-beta,EKS,Core,prod,140.76
2025-11-20,proj-gamma,Lambda,Web,prod,23.82
2025-11-20,proj-gamma,EKS,Core,prod,110.14
2025-11-20,proj-alpha,RDS,Web,prod,150.64
2025-11-21,proj-alpha,RDS,Data,prod,102.56
2025-11-21,proj-gamma,S3,Data,prod,81.65
2025-11-21,proj-alpha,EKS,Data,prod,196.57
2025-11-21,proj-alpha,RDS,Web,prod,73.42
2025-11-21,proj-gamma,Lambda,Web,staging,22.32
2025-11-21,proj-beta,Lambda,Data,prod,52.18
2025-11-22,proj-beta,EKS,Core,prod,161.33
2025-11-22,proj-beta,RDS,Data,staging,41.62
2025-11-22,proj-beta,RDS,Core,staging,43.37
2025-11-22,proj-beta,Lambda,Core,prod,57.73
2025-11-22,proj-gamma,Lambda,Core,staging,11.44
2025-11-22,proj-alpha,RDS,Data,prod,96.8
2025-11-22,proj-beta,S3,Web,dev,45.15
2025-11-22,proj-beta,RDS,Core,prod,127.23
2025-11-23,proj-alpha,S3,Core,prod,86.12
2025-11-23,proj-beta,Lambda,Data,prod,3.4
2025-11-23,proj-gamma,EKS,Web,dev,75.52
2025-11-23,proj-gamma,Lambda,Web,staging,22.91
2025-11-23,proj-gamma,Lambda,Data,prod,35.63
2025-11-23,proj-alpha,EC2,Core,dev,96.53
2025-11-23,proj-gamma,EKS,Core,prod,172.66
2025-11-23,proj-alpha,EC2,Data,staging,164.74
2025-11-23,proj-beta,RDS,Data,dev,43.33
2025-11-23,proj-gamma,RDS,Core,prod,104.7
2025-11-24,proj-beta,RDS,Data,staging,46.44
2025-11-24,proj-alpha,S3,Core,prod,71.06
2025-11-24,proj-alpha,RDS,Data,prod,135.96
2025-11-24,proj-beta,EKS,Core,prod,235.68
2025-11-24,proj-gamma,S3,Web,prod,97.1
2025-11-24,proj-alpha,S3,Web,dev,20.4
2025-11-24,proj-alpha,S3,Core,prod,98.29
2025-11-24,proj-beta,RDS,Data,staging,68.38
2025-11-24,proj-gamma,Lambda,Data,prod,42.96
2025-11-25,proj-beta,EKS,Core,prod,184.95
2025-11-25,proj-beta,EC2,Web,prod,323.11
2025-11-25,proj-alpha,RDS,Web,prod,101.62
2025-11-25,proj-beta,S3,Data,staging,33.88
2025-11-25,proj-beta,EKS,Core,prod,131.79
2025-11-25,proj-alpha,Lambda,Web,prod,19.47
2025-11-25,proj-alpha,RDS,Core,prod,104.99
2025-11-25,proj-beta,S3,Web,staging,43.67
2025-11-25,proj-alpha,S3,Core,prod,61.09
2025-11-25,proj-beta,S3,Data,prod,83.26
2025-11-26,proj-alpha,RDS,Core,staging,22.84
2025-11-26,proj-gamma,Lambda,Data,prod,10.27
2025-11-26,proj-gamma,EKS,Web,staging,81.37
2025-11-26,proj-alpha,Lambda,Web,prod,8.95
2025-11-26,proj-gamma,S3,Web,staging,64.59
2025-11-26,proj-beta,Lambda,Core,prod,20.07
2025-11-27,proj-gamma,EKS,Data,dev,63.72
2025-11-27,proj-alpha,EKS,Data,prod,122.7
2025-11-27,proj-alpha,RDS,Core,staging,40.14
2025-11-27,proj-alpha,S3,Core,prod,48.18
2025-11-27,proj-beta,EC2,Core,prod,334.07
2025-11-27,proj-gamma,Lambda,Data,prod,23.09
2025-11-28,proj-alpha,EKS,Data,staging,43.97
2025-11-28,proj-alpha,S3,Core,prod,52.53
2025-11-28,proj-alpha,Lambda,Core,prod,54.57
2025-11-28,proj-alpha,S3,Data,prod,103.02
2025-11-28,proj-alpha,S3,Core,dev,27.83
2025-11-28,proj-alpha,EC2,Core,prod,286.09
2025-11-28,proj-beta,EKS,Data,prod,98.15
2025-11-28,proj-gamma,EC2,Web,dev,112.55
2025-11-29,proj-beta,EC2,Data,staging,218.22
2025-11-29,proj-alpha,EKS,Web,prod,169.64
2025-11-29,proj-beta,S3,Web,prod,44.35
2025-11-29,proj-beta,RDS,Core,prod,126.66
2025-11-29,proj-alpha,S3,Web,prod,106.7
2025-11-29,proj-beta,EKS,Core,prod,130.36
2025-11-29,proj-alpha,RDS,Web,dev,36.59
2025-11-29,proj-alpha,EC2,Core,prod,362.81
2025-11-29,proj-beta,EC2,Web,staging,202.04
2025-11-30,proj-alpha,EKS,Web,prod,122.57
2025-11-30,proj-alpha,S3,Data,prod,14.66
2025-11-30,proj-beta,EC2,Data,staging,165.09
2025-11-30,proj-gamma,EKS,Data,staging,61.7
2025-11-30,proj-gamma,EKS,Web,staging,69.26
2025-11-30,proj-alpha,EKS,Web,prod,134.67
2025-12-01,proj-beta,RDS,Data,prod,103.91
2025-12-01,proj-gamma,S3,Data,prod,50.57
2025-12-01,proj-beta,Lambda,Core,prod,28.06
2025-12-01,proj-beta,S3,Web,prod,57.52
2025-12-01,proj-alpha,RDS,Web,dev,50.67
2025-12-01,proj-alpha,S3,Core,prod,91.09
2025-12-01,proj-alpha,Lambda,Web,prod,44.44
2025-12-01,proj-beta,Lambda,Data,staging,-5.0
2025-12-01,proj-gamma,S3,Core,prod,129.26
2025-12-02,proj-beta,Lambda,Core,staging,2.06
2025-12-02,proj-alpha,S3,Core,prod,83.31
2025-12-02,proj-alpha,EC2,Web,prod,287.03
2025-12-02,proj-gamma,EC2,Core,staging,257.52
2025-12-02,proj-gamma,Lambda,Data,staging,13.13
2025-12-02,proj-gamma,Lambda,Core,staging,2.72
2025-12-02,proj-alpha,EKS,Core,staging,59.02
2025-12-03,proj-beta,EC2,Web,dev,70.7
2025-12-03,proj-gamma,S3,Data,prod,70.3
2025-12-03,proj-gamma,Lambda,Data,staging,1.78
2025-12-03,proj-alpha,Lambda,Data,staging,4.55
2025-12-03,proj-alpha,EKS,Core,prod,126.99
2025-12-03,proj-alpha,EKS,Data,staging,73.89
2025-12-03,proj-alpha,S3,Web,prod,53.52
2025-12-03,proj-alpha,EC2,Data,staging,200.62
2025-12-03,proj-alpha,S3,Core,prod,74.8
2025-12-04,proj-gamma,RDS,Web,staging,63.39
2025-12-04,proj-gamma,EKS,Core,dev,60.42
2025-12-04,proj-gamma,EC2,Web,prod,402.99
2025-12-04,proj-alpha,S3,Data,prod,41.84
2025-12-04,proj-beta,EC2,Data,prod,376.29
2025-12-04,proj-gamma,EKS,Web,prod,131.87
2025-12-04,proj-beta,EC2,Data,prod,402.81
2025-12-04,proj-alpha,EC2,Data,prod,378.6
2025-12-04,proj-beta,Lambda,Web,prod,-4.96
2025-12-05,proj-beta,S3,Web,prod,40.62
2025-12-05,proj-beta,Lambda,Web,dev,16.7
2025-12-05,proj-beta,EKS,Web,staging,56.94
2025-12-05,proj-alpha,Lambda,Web,prod,35.34
2025-12-05,proj-alpha,RDS,Core,prod,177.17
2025-12-05,proj-beta,EKS,Data,staging,92.3
2025-12-05,proj-alpha,RDS,Web,prod,109.2
2025-12-05,proj-beta,EC2,Data,prod,364.43
2025-12-05,proj-alpha,S3,Web,prod,67.56
2025-12-05,proj-gamma,RDS,Web,staging,79.72
2025-12-06,proj-alpha,Lambda,Data,prod,26.26
2025-12-06,proj-beta,EKS,Core,prod,213.49
2025-12-06,proj-gamma,RDS,Data,staging,37.06
2025-12-06,proj-gamma,Lambda,Data,prod,39.88
2025-12-06,proj-alpha,EKS,Web,staging,63.78
2025-12-06,proj-alpha,EKS,Core,staging,56.54
2025-12-06,proj-gamma,RDS,Web,staging,82.8
2025-12-07,proj-alpha,EKS,Data,prod,144.74
2025-12-07,proj-gamma,RDS,Web,prod,86.38
2025-12-07,proj-gamma,Lambda,Data,prod,16.83
2025-12-07,proj-alpha,EC2,Core,staging,164.48
2025-12-07,proj-alpha,EC2,Data,prod,411.38
2025-12-07,proj-alpha,S3,Core,staging,35.07
2025-12-07,proj-alpha,S3,Core,prod,52.21
2025-12-08,proj-alpha,RDS,Web,prod,31.62
2025-12-08,proj-gamma,EC2,Web,prod,379.66
2025-12-08,proj-alpha,EKS,Web,prod,68.02
2025-12-08,proj-beta,EKS,Data,dev,61.76
2025-12-08,proj-alpha,Lambda,Core,prod,32.64
2025-12-08,proj-beta,Lambda,Web,prod,17.54
2025-12-08,proj-beta,RDS,Core,staging,55.97
2025-12-09,proj-alpha,EKS,Core,prod,166.12
2025-12-09,proj-gamma,EKS,Data,prod,185.91
2025-12-09,proj-beta,S3,Data,prod,62.56
2025-12-09,proj-gamma,EKS,Web,prod,120.4
2025-12-09,proj-beta,RDS,Web,prod,115.97
2025-12-09,proj-beta,S3,Core,prod,62.18
2025-12-10,proj-alpha,Lambda,Core,staging,6.44
2025-12-10,proj-beta,S3,Core,prod,89.98
2025-12-10,proj-alpha,EC2,Data,staging,160.16
2025-12-10,proj-alpha,RDS,Core,prod,134.42
2025-12-10,proj-gamma,S3,Core,prod,89.48
2025-12-10,proj-beta,Lambda,Web,staging,16.39
2025-12-10,proj-gamma,EC2,Core,prod,315.96
2025-12-11,proj-beta,S3,Data,prod,90.08
2025-12-11,proj-gamma,Lambda,Data,prod,-2.94
2025-12-11,proj-gamma,EC2,Web,prod,347.3
2025-12-11,proj-gamma,S3,Core,staging,30.0
2025-12-11,proj-alpha,EC2,Core,dev,85.55
2025-12-11,proj-beta,EKS,Core,staging,51.44
2025-12-11,proj-gamma,S3,Web,prod,60.46
2025-12-11,proj-alpha,RDS,Core,staging,42.64
2025-12-11,proj-gamma,RDS,Core,prod,89.24
2025-12-11,proj-alpha,EC2,Core,prod,340.77
2025-12-12,proj-beta,S3,Data,prod,74.85
2025-12-12,proj-gamma,S3,Web,staging,44.37
2025-12-12,proj-beta,Lambda,Web,prod,20.46
2025-12-12,proj-beta,Lambda,Core,staging,21.28
2025-12-12,proj-gamma,Lambda,Core,prod,3.72
2025-12-12,proj-beta,Lambda,Web,prod,30.26
2025-12-13,proj-beta,S3,Core,prod,96.07
2025-12-13,proj-gamma,S3,Web,prod,71.74
2025-12-13,proj-beta,S3,Core,staging,26.91
2025-12-13,proj-beta,EC2,Web,prod,394.28
2025-12-13,proj-alpha,Lambda,Data,prod,25.7
2025-12-13,proj-beta,EC2,Core,prod,325.65
2025-12-13,proj-beta,EC2,Core,dev,104.09
2025-12-13,proj-alpha,S3,Web,prod,75.1
2025-12-13,proj-alpha,S3,Core,staging,44.01
2025-12-14,proj-alpha,Lambda,Web,staging,-4.28
2025-12-14,proj-alpha,RDS,Core,prod,152.4
2025-12-14,proj-gamma,EC2,Web,prod,281.92
2025-12-14,proj-gamma,EC2,Data,dev,96.94
2025-12-14,proj-beta,EKS,Data,prod,112.2
2025-12-14,proj-alpha,EKS,Web,staging,28.99
2025-12-14,proj-gamma,S3,Core,prod,95.03
2025-12-15,proj-gamma,EC2,Web,staging,199.85
2025-12-15,proj-alpha,EC2,Web,prod,460.92
2025-12-15,proj-gamma,EKS,Data,prod,164.52
2025-12-15,proj-gamma,EC2,Data,dev,103.72
2025-12-15,proj-beta,Lambda,Web,prod,25.42
2025-12-15,proj-gamma,RDS,Data,staging,35.09
2025-12-15,proj-alpha,EC2,Web,staging,186.83
2025-12-15,proj-alpha,EKS,Data,prod,158.23
2025-12-15,proj-beta,Lambda,Data,staging,14.02
2025-12-15,proj-gamma,RDS,Web,staging,78.17
2025-12-16,proj-beta,EKS,Core,prod,150.54
2025-12-16,proj-gamma,Lambda,Web,dev,15.63
2025-12-16,proj-alpha,RDS,Data,prod,89.38
2025-12-16,proj-beta,EKS,Web,prod,172.45
2025-12-16,proj-beta,RDS,Core,prod,55.59
2025-12-16,proj-gamma,EC2,Data,prod,497.77
2025-12-16,proj-beta,S3,Web,prod,56.13
2025-12-17,proj-beta,EC2,Data,prod,450.94
2025-12-17,proj-beta,EKS,Core,prod,136.27
2025-12-17,proj-gamma,Lambda,Data,prod,23.44
2025-12-17,proj-gamma,EKS,Data,prod,110.32
2025-12-17,proj-gamma,Lambda,Web,prod,12.78
2025-12-17,proj-beta,EC2,Web,prod,264.08
2025-12-17,proj-gamma,Lambda,Data,prod,-3.76
2025-12-17,proj-beta,S3,Data,staging,21.65
2025-12-17,proj-gamma,RDS,Core,prod,119.66
2025-12-17,proj-gamma,Lambda,Web,prod,20.99
2025-12-18,proj-beta,Lambda,Web,prod,28.19
2025-12-18,proj-beta,RDS,Core,staging,68.25
2025-12-18,proj-alpha,Lambda,Data,dev,30.0
2025-12-18,proj-beta,S3,Core,staging,40.46
2025-12-18,proj-alpha,S3,Data,prod,81.07
2025-12-18,proj-beta,EC2,Data,prod,395.77
2025-12-18,proj-gamma,Lambda,Core,prod,16.67
2025-12-18,proj-gamma,S3,Data,prod,103.97
2025-12-18,proj-beta,RDS,Web,prod,148.61
2025-12-19,proj-alpha,Lambda,Web,prod,22.7
2025-12-19,proj-alpha,EC2,Data,prod,436.98
2025-12-19,proj-gamma,Lambda,Web,prod,23.43
2025-12-19,proj-gamma,EKS,Data,staging,106.66
2025-12-19,proj-gamma,EC2,Web,prod,388.41
2025-12-19,proj-alpha,EC2,Core,dev,105.68
2025-12-19,proj-beta,RDS,Core,prod,131.03
2025-12-20,proj-alpha,RDS,Web,prod,181.58
2025-12-20,proj-gamma,EKS,Core,prod,132.01
2025-12-20,proj-gamma,RDS,Web,prod,139.71
2025-12-20,proj-beta,EKS,Data,prod,130.53
2025-12-20,proj-beta,Lambda,Core,staging,12.47
2025-12-20,proj-gamma,RDS,Data,prod,98.05
2025-12-20,proj-alpha,Lambda,Data,dev,19.04
2025-12-21,proj-gamma,EC2,Web,prod,376.1
2025-12-21,proj-beta,EC2,Core,prod,421.0
2025-12-21,proj-alpha,EKS,Data,dev,66.68
2025-12-21,proj-alpha,EC2,Core,prod,458.45
2025-12-21,proj-beta,RDS,Data,prod,106.28
2025-12-21,proj-gamma,EC2,Data,prod,398.32
2025-12-22,proj-beta,Lambda,Data,staging,23.81
2025-12-22,proj-beta,S3,Data,dev,33.71
2025-12-22,proj-beta,S3,Core,prod,73.19
2025-12-22,proj-beta,Lambda,Web,prod,28.6
2025-12-22,proj-beta,S3,Data,dev,43.03
2025-12-22,proj-alpha,S3,Core,prod,116.12
2025-12-22,proj-alpha,RDS,Core,prod,139.34
2025-12-22,proj-gamma,RDS,Data,staging,73.99
2025-12-23,proj-beta,RDS,Data,dev,35.18
2025-12-23,proj-beta,Lambda,Data,staging,18.14
2025-12-23,proj-beta,RDS,Web,prod,114.41
2025-12-23,proj-beta,RDS,Core,prod,89.98
2025-12-23,proj-alpha,Lambda,Core,prod,32.87
2025-12-23,proj-beta,EC2,Core,prod,376.23
2025-12-23,proj-gamma,RDS,Core,prod,165.13
2025-12-23,proj-gamma,Lambda,Core,prod,13.15
2025-12-24,proj-beta,S3,Web,prod,77.62
2025-12-24,proj-alpha,EC2,Web,staging,196.53
2025-12-24,proj-alpha,S3,Web,dev,31.34
2025-12-24,proj-beta,S3,Data,staging,43.18
2025-12-24,proj-gamma,Lambda,Web,prod,35.56
2025-12-24,proj-beta,Lambda,Data,staging,12.71
2025-12-24,proj-beta,Lambda,Data,prod,27.38
2025-12-25,proj-gamma,RDS,Core,staging,60.08
2025-12-25,proj-beta,S3,Web,staging,34.37
2025-12-25,proj-alpha,EKS,Core,dev,39.23
2025-12-25,proj-beta,EKS,Data,prod,186.83
2025-12-25,proj-beta,EC2,Core,prod,269.46
2025-12-25,proj-alpha,Lambda,Web,prod,72.1
2025-12-25,proj-beta,Lambda,Core,prod,45.24
2025-12-25,proj-beta,RDS,Data,prod,128.97
2025-12-25,proj-beta,S3,Data,staging,41.14
2025-12-25,proj-beta,EKS,Web,staging,40.6
2025-12-26,proj-alpha,EKS,Core,prod,188.57
2025-12-26,proj-beta,Lambda,Data,prod,25.89
2025-12-26,proj-beta,Lambda,Core,prod,8.38
2025-12-26,proj-alpha,EKS,Web,prod,113.94
2025-12-26,proj-alpha,S3,Core,prod,61.27
2025-12-26,proj-beta,EC2,Core,staging,212.62
2025-12-26,proj-alpha,Lambda,Web,dev,1.25
2025-12-26,proj-beta,EC2,Web,prod,483.52
2025-12-27,proj-alpha,Lambda,Core,prod,30.11
2025-12-27,proj-alpha,EKS,Web,prod,196.08
2025-12-27,proj-alpha,RDS,Web,prod,107.6
2025-12-27,proj-beta,EC2,Data,prod,384.15
2025-12-27,proj-beta,RDS,Data,prod,90.37
2025-12-27,proj-gamma,S3,Data,staging,42.31
2025-12-27,proj-beta,Lambda,Core,prod,20.19
2025-12-27,proj-gamma,EC2,Data,prod,295.67
2025-12-27,proj-beta,S3,Data,prod,63.74
2025-12-27,proj-beta,EKS,Core,staging,47.59
2025-12-28,proj-gamma,EKS,Core,prod,203.25
2025-12-28,proj-beta,Lambda,Core,dev,-7.6
2025-12-28,proj-alpha,S3,Data,prod,95.49
2025-12-28,proj-gamma,Lambda,Data,dev,24.26
2025-12-28,proj-gamma,EKS,Data,dev,12.1
2025-12-28,proj-beta,EC2,Web,prod,320.68
2025-12-28,proj-gamma,EC2,Web,prod,371.89
2025-12-28,proj-alpha,Lambda,Web,prod,7.97
2025-12-28,proj-beta,S3,Web,prod,59.24
2025-12-29,proj-gamma,RDS,Core,prod,102.64
2025-12-29,proj-alpha,Lambda,Web,prod,19.52
2025-12-29,proj-gamma,RDS,Data,prod,122.89
2025-12-29,proj-beta,EKS,Data,staging,78.03
2025-12-29,proj-gamma,Lambda,Data,prod,8.83
2025-12-29,proj-gamma,Lambda,Web,prod,37.57
2025-12-29,proj-beta,EKS,Core,prod,92.69
2025-12-30,proj-beta,RDS,Web,staging,59.05
2025-12-30,proj-beta,Lambda,Core,dev,8.25
2025-12-30,proj-gamma,EC2,Web,prod,372.44
2025-12-30,proj-alpha,EC2,Data,staging,255.58
2025-12-30,proj-beta,Lambda,Web,staging,11.42
2025-12-30,proj-gamma,EC2,Core,prod,383.98
2025-12-30,proj-gamma,S3,Web,prod,70.55
2025-12-30,proj-beta,EC2,Data,prod,392.04
2025-12-31,proj-gamma,Lambda,Data,dev,4.18
2025-12-31,proj-beta,RDS,Core,staging,26.95
2025-12-31,proj-alpha,EKS,Data,staging,66.03
2025-12-31,proj-alpha,Lambda,Data,dev,17.71
2025-12-31,proj-alpha,EC2,Core,staging,238.61
2025-12-31,proj-gamma,EC2,Core,prod,462.36
2025-12-31,proj-beta,EKS,Web,prod,114.35
2025-12-31,proj-alpha,Lambda,Core,prod,31.66
